symbol,date,open,high,low,close,volume
^TWII,2021-05-20,16122.51953125,16154.080078125,15943.4501953125,16042.3603515625,8178100
^TWII,2021-05-21,16136.8603515625,16431.140625,16136.8603515625,16302.0595703125,7531400
^TWII,2021-05-24,16246.51953125,16397.58984375,16136.9697265625,16338.2900390625,7333500
^TWII,2021-05-25,16444.75,16657.599609375,16444.75,16595.669921875,9038500
^TWII,2021-05-26,16645.169921875,16706.2890625,16523.23046875,16643.689453125,6816100
^TWII,2021-05-27,16591.69921875,16601.609375,16419.419921875,16601.609375,8532000
^TWII,2021-05-28,16690.0390625,16889.009765625,16690.0390625,16870.859375,8549300
^TWII,2021-05-31,16948.470703125,17113.330078125,16939.91015625,17068.4296875,9490500
^TWII,2021-06-01,17098.490234375,17184.30078125,17060.44921875,17162.380859375,7821200
^TWII,2021-06-02,17192.91015625,17274.66015625,17056.419921875,17165.0390625,9368700
^TWII,2021-06-03,17201.30078125,17311.279296875,17198.890625,17246.16015625,8355400
^TWII,2021-06-04,17225.060546875,17225.060546875,17084.490234375,17147.41015625,8595000
^TWII,2021-06-07,17176.08984375,17189.23046875,16775.849609375,17083.91015625,8683700
^TWII,2021-06-08,17094.33984375,17181.51953125,17056.529296875,17076.2109375,5658700
^TWII,2021-06-09,17082.51953125,17082.51953125,16907.4296875,16966.220703125,6310000
^TWII,2021-06-10,17024.5390625,17159.220703125,16978.009765625,17159.220703125,6582700
^TWII,2021-06-11,17200.44921875,17278.55078125,17193.609375,17213.51953125,6154800
^TWII,2021-06-15,17279.69921875,17371.2890625,17279.69921875,17371.2890625,6317500
^TWII,2021-06-16,17357.369140625,17398.220703125,17275.01953125,17307.859375,7962000
^TWII,2021-06-17,17254.83984375,17390.609375,17150.51953125,17390.609375,6398800
^TWII,2021-06-18,17384.740234375,17417.5,17318.5390625,17318.5390625,7976600
^TWII,2021-06-21,17305.490234375,17305.490234375,17023.310546875,17062.98046875,7503200
^TWII,2021-06-22,17162.7109375,17270.470703125,17075.55078125,17075.55078125,8917000
^TWII,2021-06-23,17127.58984375,17375.7890625,17127.58984375,17336.7109375,8083500
^TWII,2021-06-24,17358.5703125,17439.630859375,17319.890625,17407.9609375,6453900
^TWII,2021-06-25,17471.0703125,17597.330078125,17471.0703125,17502.990234375,6766700
^TWII,2021-06-28,17531.8203125,17595.509765625,17481.23046875,17590.970703125,7091900
^TWII,2021-06-29,17621.150390625,17713.240234375,17541.140625,17598.189453125,8437900
^TWII,2021-06-30,17648.25,17797.26953125,17648.25,17755.4609375,7979400
^TWII,2021-07-01,17801.189453125,17863.900390625,17644.359375,17713.939453125,9647200
